"","X","x","y","elevation","Presence"
"2455",2455,715500,1241500,419,0
"2456",2456,-1767500,3118500,159,0
"2457",2457,-2138500,2909500,2114,0
"2458",2458,-1749500,4254500,801,0
"2459",2459,-12500,3353500,77,0
"2460",2460,-2157500,2751500,50,0
"2461",2461,-69500,4483500,62,0
"2462",2462,495500,1293500,303,0
"2463",2463,-710500,4280500,366,0
"2464",2464,-702500,4320500,291,0
"2465",2465,1808500,2811500,186,0
"2466",2466,-1246500,4261500,110,0
"2467",2467,2280500,2192500,239,0
"2468",2468,-337500,3039500,68,0
"2469",2469,2378500,2934500,115,0
"2470",2470,836500,1231500,288,0
"2471",2471,-17500,2362500,346,0
"2472",2472,-878500,2204500,204,0
"2473",2473,-678500,2006500,177,0
"2474",2474,631500,3990500,217,0
"2475",2475,1523500,2064500,778,0
"2476",2476,-869500,1075500,2481,0
"2477",2477,-227500,1754500,251,0
"2478",2478,-420500,4495500,75,0
"2479",2479,636500,523500,333,0
"2480",2480,198500,1094500,82,0
"2481",2481,-599500,4394500,40,0
"2482",2482,822500,2266500,341,0
"2483",2483,-1740500,2492500,3720,0
"2484",2484,-608500,771500,2944,0
"2485",2485,1058500,893500,666,0
"2486",2486,2270500,2131500,187,0
"2487",2487,-623500,306500,471,0
"2488",2488,-50500,4437500,117,0
"2489",2489,1338500,1589500,711,0
"2490",2490,-1700500,3094500,128,0
"2491",2491,-462500,1682500,851,0
"2492",2492,-953500,4056500,114,0
"2493",2493,-1215500,3903500,178,0
"2494",2494,-562500,4345500,69,0
"2495",2495,2439500,2262500,5,0
"2496",2496,-1128500,2283500,346,0
"2497",2497,868500,2753500,511,0
"2498",2498,-156500,2102500,184,0
"2499",2499,246500,3587500,124,0
"2500",2500,2082500,2688500,440,0
"2501",2501,-1661500,3370500,201,0
"2502",2502,655500,2101500,366,0
"2503",2503,776500,3694500,192,0
"2504",2504,727500,1730500,452,0
"2505",2505,221500,898500,76,0
"2506",2506,-1690500,4302500,116,0
"2507",2507,1606500,3020500,232,0
"2508",2508,-865500,3862500,119,0
"2509",2509,1535500,2175500,733,0
"2510",2510,1101500,1952500,602,0
"2511",2511,1839500,1585500,849,0
"2512",2512,932500,344500,1042,0
"2513",2513,-1679500,4045500,2817,0
"2514",2514,1826500,3201500,90,0
"2515",2515,-1639500,3646500,203,0
"2516",2516,-911500,1783500,3887,0
"2517",2517,2004500,3183500,49,0
"2518",2518,-773500,4387500,213,0
"2519",2519,-389500,2185500,160,0
"2520",2520,-1962500,4122500,87,0
"2521",2521,-911500,1696500,3882,0
"2522",2522,-1009500,3108500,162,0
"2523",2523,80500,685500,81,0
"2524",2524,908500,1228500,432,0
"2525",2525,-1430500,4149500,194,0
"2526",2526,325500,462500,83,0
"2527",2527,-1376500,4146500,158,0
"2528",2528,2711500,2629500,63,0
"2529",2529,501500,1702500,157,0
"2530",2530,954500,2185500,216,0
"2531",2531,-1975500,3875500,809,0
"2532",2532,157500,2818500,144,0
"2533",2533,-603500,1362500,3689,0
"2534",2534,-817500,990500,2403,0
"2535",2535,563500,3856500,365,0
"2536",2536,195500,868500,80,0
"2537",2537,-833500,1513500,4246,0
"2538",2538,807500,2026500,310,0
"2539",2539,-1424500,2231500,2972,0
"2540",2540,1347500,3461500,40,0
"2541",2541,981500,2477500,251,0
"2542",2542,-964500,3521500,122,0
"2543",2543,1891500,2478500,437,0
"2544",2544,-597500,3908500,150,0
"2545",2545,905500,1151500,465,0
"2546",2546,2430500,2403500,189,0
"2547",2547,-1769500,2279500,3023,0
"2548",2548,-1165500,3108500,108,0
"2549",2549,941500,3222500,181,0
"2550",2550,1902500,3200500,74,0
"2551",2551,993500,3872500,102,0
"2552",2552,1562500,2578500,558,0
"2553",2553,-21500,2858500,180,0
"2554",2554,-57500,3803500,92,0
"2555",2555,1526500,2058500,778,0
"2556",2556,-1165500,3531500,89,0
"2557",2557,369500,2886500,287,0
"2558",2558,958500,933500,517,0
"2559",2559,-195500,1076500,226,0
"2560",2560,44500,3933500,148,0
"2561",2561,-1665500,3482500,196,0
"2562",2562,140500,519500,63,0
"2563",2563,-354500,2217500,193,0
"2564",2564,554500,1175500,380,0
"2565",2565,-1678500,3768500,342,0
"2566",2566,443500,3483500,9,0
"2567",2567,1611500,2430500,444,0
"2568",2568,-2130500,3777500,15,0
"2569",2569,-839500,3623500,89,0
"2570",2570,-931500,3246500,100,0
"2571",2571,-770500,464500,3852,0
"2572",2572,586500,3073500,219,0
"2573",2573,-1071500,3836500,217,0
"2574",2574,563500,2973500,231,0
"2575",2575,-1439500,4662500,3,0
"2576",2576,1424500,1020500,1852,0
"2577",2577,432500,1284500,265,0
"2578",2578,-2037500,2728500,2382,0
"2579",2579,1332500,935500,723,0
"2580",2580,-62500,2135500,210,0
"2581",2581,1312500,2354500,600,0
"2582",2582,1574500,2647500,541,0
"2583",2583,469500,3739500,327,0
"2584",2584,-1913500,2739500,3499,0
"2585",2585,-1473500,2005500,4067,0
"2586",2586,722500,230500,76,0
"2587",2587,-155500,3295500,46,0
"2588",2588,-263500,1822500,610,0
"2589",2589,958500,1144500,462,0
"2590",2590,524500,793500,227,0
"2591",2591,-271500,1707500,268,0
"2592",2592,-1090500,4632500,349,0
"2593",2593,-932500,4702500,990,0
"2594",2594,-640500,2362500,171,0
"2595",2595,-370500,4499500,143,0
"2596",2596,-2111500,3239500,3252,0
"2597",2597,1236500,2589500,251,0
"2598",2598,618500,1335500,368,0
"2599",2599,-345500,2843500,73,0
"2600",2600,732500,2434500,273,0
"2601",2601,102500,2626500,159,0
"2602",2602,1799500,2502500,494,0
"2603",2603,-1717500,4646500,125,0
"2604",2604,1148500,2883500,185,0
"2605",2605,731500,2274500,325,0
"2606",2606,846500,2745500,291,0
"2607",2607,-641500,510500,2656,0
"2608",2608,1630500,982500,6,0
"2609",2609,547500,3687500,528,0
"2610",2610,-1982500,3001500,240,0
"2611",2611,1379500,3377500,35,0
"2612",2612,518500,678500,249,0
"2613",2613,575500,1309500,552,0
"2614",2614,-243500,3752500,68,0
"2615",2615,-599500,4301500,886,0
"2616",2616,-492500,2515500,187,0
"2617",2617,1162500,886500,729,0
"2618",2618,-447500,1539500,1515,0
"2619",2619,-600500,1059500,4100,0
"2620",2620,-1895500,3895500,1028,0
"2621",2621,-339500,1877500,211,0
"2622",2622,-1258500,2168500,3623,0
"2623",2623,-399500,4433500,199,0
"2624",2624,204500,4029500,111,0
"2625",2625,789500,1955500,319,0
"2626",2626,-806500,4456500,38,0
"2627",2627,-1903500,3863500,1844,0
"2628",2628,1909500,2148500,971,0
"2629",2629,731500,360500,637,0
"2630",2630,-225500,4397500,184,0
"2631",2631,-255500,1791500,254,0
"2632",2632,-1167500,2611500,259,0
"2633",2633,-1605500,4478500,1132,0
"2634",2634,-1533500,2177500,4278,0
"2635",2635,-128500,2676500,120,0
"2636",2636,-1085500,3797500,178,0
"2637",2637,-44500,2582500,171,0
"2638",2638,1286500,2144500,331,0
"2639",2639,504500,3540500,373,0
"2640",2640,1607500,2190500,726,0
"2641",2641,209500,4030500,123,0
"2642",2642,-2140500,3314500,2118,0
"2643",2643,-1504500,3138500,131,0
"2644",2644,-787500,2935500,116,0
"2645",2645,1097500,3284500,38,0
"2646",2646,1055500,1244500,472,0
"2647",2647,-1616500,2004500,1539,0
"2648",2648,-1363500,2589500,268,0
"2649",2649,-2070500,3010500,1550,0
"2650",2650,-1802500,3936500,552,0
"2651",2651,-2215500,3500500,252,0
"2652",2652,619500,2833500,307,0
"2653",2653,-30500,3140500,44,0
"2654",2654,-1930500,2585500,2906,0
"2655",2655,-2032500,3538500,2586,0
"2656",2656,343500,2832500,293,0
"2657",2657,452500,3234500,155,0
"2658",2658,110500,416500,67,0
"2659",2659,-250500,854500,209,0
"2660",2660,-1209500,2801500,222,0
"2661",2661,-949500,4156500,103,0
"2662",2662,729500,1009500,444,0
"2663",2663,-847500,516500,4219,0
"2664",2664,2221500,2451500,514,0
"2665",2665,-835500,1477500,3713,0
"2666",2666,1860500,2241500,704,0
"2667",2667,2032500,1839500,366,0
"2668",2668,172500,3852500,284,0
"2669",2669,-307500,4696500,4,0
"2670",2670,-714500,1642500,3760,0
"2671",2671,-489500,3117500,74,0
"2672",2672,784500,3409500,51,0
"2673",2673,1489500,1956500,858,0
"2674",2674,793500,217500,5,0
"2675",2675,2398500,2967500,102,0
"2676",2676,-485500,229500,186,0
"2677",2677,1136500,2684500,184,0
"2678",2678,-2181500,3692500,14,0
"2679",2679,-167500,1290500,279,0
"2680",2680,440500,2000500,323,0
"2681",2681,-773500,221500,984,0
"2682",2682,-1283500,3286500,127,0
"2683",2683,-1653500,2123500,3613,0
"2684",2684,-635500,2177500,152,0
"2685",2685,-1481500,3616500,244,0
"2686",2686,-1889500,3612500,276,0
"2687",2687,370500,3490500,22,0
"2688",2688,881500,616500,965,0
"2689",2689,-326500,1754500,243,0
"2690",2690,1266500,2661500,235,0
"2691",2691,-1452500,4823500,143,0
"2692",2692,1502500,3158500,191,0
"2693",2693,1127500,2457500,195,0
"2694",2694,-1042500,4507500,72,0
"2695",2695,-1826500,3331500,221,0
"2696",2696,1552500,1785500,519,0
"2697",2697,-406500,3732500,76,0
"2698",2698,63500,1299500,116,0
"2699",2699,2120500,2519500,378,0
"2700",2700,-1558500,2672500,158,0
"2701",2701,1529500,1130500,971,0
"2702",2702,-942500,4353500,65,0
"2703",2703,-234500,449500,129,0
"2704",2704,-628500,4076500,991,0
"2705",2705,2511500,2848500,93,0
"2706",2706,693500,965500,473,0
"2707",2707,612500,4210500,44,0
"2708",2708,524500,3437500,9,0
"2709",2709,-312500,1809500,229,0
"2710",2710,244500,1070500,126,0
"2711",2711,-405500,1225500,1032,0
"2712",2712,-169500,2102500,162,0
"2713",2713,-840500,3027500,91,0
"2714",2714,-737500,2400500,182,0
"2715",2715,-229500,1323500,388,0
"2716",2716,-726500,3383500,53,0
"2717",2717,-1205500,3939500,134,0
"2718",2718,-965500,1870500,3815,0
"2719",2719,-387500,4650500,59,0
"2720",2720,-376500,2867500,63,0
"2721",2721,1055500,1867500,607,0
"2722",2722,-383500,2794500,87,0
"2723",2723,-262500,3771500,68,0
"2724",2724,498500,1128500,421,0
"2725",2725,-996500,478500,320,0
"2726",2726,-304500,303500,92,0
"2727",2727,-1494500,4192500,2041,0
"2728",2728,97500,2378500,345,0
"2729",2729,1837500,1587500,773,0
"2730",2730,-438500,2862500,90,0
"2731",2731,469500,3737500,310,0
"2732",2732,-1532500,3979500,223,0
"2733",2733,-601500,2412500,133,0
"2734",2734,343500,1620500,116,0
"2735",2735,545500,1583500,258,0
"2736",2736,-1251500,3502500,164,0
"2737",2737,-1341500,2684500,233,0
"2738",2738,399500,822500,289,0
"2739",2739,537500,1896500,427,0
"2740",2740,-716500,3838500,109,0
"2741",2741,778500,2507500,309,0
"2742",2742,94500,1346500,104,0
"2743",2743,362500,657500,129,0
"2744",2744,-639500,2325500,155,0
"2745",2745,1900500,3053500,72,0
"2746",2746,390500,2624500,257,0
"2747",2747,-1644500,2130500,4121,0
"2748",2748,-493500,628500,635,0
"2749",2749,-2500,2026500,195,0
"2750",2750,452500,2844500,288,0
"2751",2751,1709500,2444500,468,0
"2752",2752,-2180500,3352500,886,0
"2753",2753,-241500,4062500,259,0
"2754",2754,-260500,2367500,354,0
"2755",2755,392500,1704500,121,0
"2756",2756,-994500,4371500,66,0
"2757",2757,726500,2884500,294,0
"2758",2758,-966500,2035500,1725,0
"2759",2759,1486500,1158500,914,0
"2760",2760,798500,2367500,341,0
"2761",2761,-438500,3190500,73,0
"2762",2762,-1059500,4016500,120,0
"2763",2763,-820500,503500,4880,0
"2764",2764,651500,968500,325,0
"2765",2765,1066500,1447500,592,0
"2766",2766,-2004500,4169500,101,0
"2767",2767,1511500,2284500,786,0
"2768",2768,216500,2678500,204,0
"2769",2769,1583500,1871500,733,0
"2770",2770,-2129500,3567500,3037,0
"2771",2771,1410500,2527500,386,0
"2772",2772,-655500,1789500,1837,0
"2773",2773,1223500,1660500,931,0
"2774",2774,1280500,1789500,954,0
"2775",2775,916500,2853500,246,0
"2776",2776,-404500,2185500,140,0
"2777",2777,1549500,2923500,320,0
"2778",2778,2482500,2438500,329,0
"2779",2779,260500,2539500,255,0
"2780",2780,-139500,2754500,128,0
"2781",2781,863500,1622500,842,0
"2782",2782,-266500,1238500,321,0
"2783",2783,615500,3517500,260,0
"2784",2784,-1353500,3122500,116,0
"2785",2785,-641500,947500,4205,0
"2786",2786,-584500,3474500,68,0
"2787",2787,-2089500,3536500,3728,0
"2788",2788,1046500,3974500,0,0
"2789",2789,-1373500,3961500,225,0
"2790",2790,487500,2027500,467,0
"2791",2791,-1113500,3551500,155,0
"2792",2792,1373500,1239500,768,0
"2793",2793,-737500,3534500,85,0
"2794",2794,1613500,3098500,80,0
"2795",2795,350500,2077500,439,0
"2796",2796,-943500,3253500,99,0
"2797",2797,1827500,2850500,396,0
"2798",2798,-927500,360500,3665,0
"2799",2799,509500,2144500,468,0
"2800",2800,639500,4052500,101,0
"2801",2801,-79500,2853500,87,0
"2802",2802,552500,3948500,287,0
"2803",2803,-510500,2832500,86,0
"2804",2804,-51500,4105500,164,0
"2805",2805,-1280500,4322500,125,0
"2806",2806,1114500,3191500,115,0
"2807",2807,535500,1823500,277,0
"2808",2808,-501500,4280500,284,0
"2809",2809,835500,1713500,686,0
"2810",2810,1666500,2966500,194,0
"2811",2811,-1901500,3994500,925,0
"2812",2812,1322500,974500,966,0
"2813",2813,-929500,3239500,102,0
"2814",2814,-826500,3674500,98,0
"2815",2815,-52500,1804500,408,0
"2816",2816,-1729500,2213500,3367,0
"2817",2817,-1766500,2277500,2145,0
"2818",2818,1093500,1016500,747,0
"2819",2819,-1240500,3899500,157,0
"2820",2820,59500,1847500,412,0
"2821",2821,-27500,777500,120,0
"2822",2822,-1580500,4435500,1915,0
"2823",2823,-229500,724500,202,0
"2824",2824,-946500,2886500,133,0
"2825",2825,-579500,2378500,152,0
"2826",2826,1134500,3533500,23,0
"2827",2827,-740500,4547500,99,0
"2828",2828,-1170500,3734500,221,0
"2829",2829,-10500,3389500,107,0
"2830",2830,-1073500,3561500,384,0
"2831",2831,-459500,836500,1958,0
"2832",2832,1233500,1014500,624,0
"2833",2833,-134500,2250500,345,0
"2834",2834,407500,1645500,136,0
"2835",2835,-1942500,4002500,607,0
"2836",2836,-1101500,3928500,157,0
"2837",2837,-1945500,3576500,292,0
"2838",2838,792500,3391500,134,0
"2839",2839,1229500,1867500,917,0
"2840",2840,-591500,449500,740,0
"2841",2841,-990500,2492500,242,0
"2842",2842,1612500,2376500,523,0
"2843",2843,-116500,4059500,107,0
"2844",2844,234500,282500,66,0
"2845",2845,-2201500,3137500,1552,0
"2846",2846,-1628500,3104500,122,0
"2847",2847,-1341500,2546500,295,0
"2848",2848,699500,814500,437,0
"2849",2849,1388500,1989500,517,0
"2850",2850,-967500,2919500,136,0
"2851",2851,1082500,1399500,557,0
"2852",2852,-1556500,2755500,230,0
"2853",2853,1681500,3146500,7,0
"2854",2854,-401500,1400500,1411,0
"2855",2855,617500,2819500,283,0
"2856",2856,-381500,1050500,413,0
"2857",2857,-1879500,3000500,141,0
"2858",2858,1196500,1320500,552,0
"2859",2859,1591500,2534500,653,0
"2860",2860,-406500,1070500,643,0
"2861",2861,-246500,2698500,103,0
"2862",2862,736500,611500,945,0
"2863",2863,1943500,2656500,251,0
"2864",2864,1421500,2183500,462,0
"2865",2865,1668500,1952500,456,0
"2866",2866,-2291500,2809500,0,0
"2867",2867,98500,3849500,252,0
"2868",2868,-4500,3136500,43,0
"2869",2869,-679500,1600500,4491,0
"2870",2870,-1146500,4694500,777,0
"2871",2871,365500,3014500,150,0
"2872",2872,205500,4157500,206,0
"2873",2873,766500,3574500,164,0
"2874",2874,869500,754500,794,0
"2875",2875,-1838500,2707500,1734,0
"2876",2876,84500,2022500,748,0
"2877",2877,2504500,2317500,17,0
"2878",2878,451500,1392500,308,0
"2879",2879,1689500,3031500,49,0
"2880",2880,-1681500,2176500,4544,0
"2881",2881,1389500,927500,796,0
"2882",2882,-233500,785500,206,0
"2883",2883,817500,3197500,183,0
"2884",2884,51500,3093500,45,0
"2885",2885,489500,3019500,268,0
"2886",2886,-275500,3561500,46,0
"2887",2887,-729500,338500,4685,0
"2888",2888,423500,3820500,343,0
"2889",2889,-1639500,3047500,119,0
"2890",2890,1671500,1424500,653,0
"2891",2891,-1601500,1918500,213,0
"2892",2892,-1581500,4504500,1214,0
"2893",2893,1648500,3385500,14,0
"2894",2894,1694500,2098500,451,0
"2895",2895,-377500,2182500,184,0
"2896",2896,2724500,2601500,32,0
"2897",2897,-1633500,4475500,317,0
"2898",2898,2371500,3089500,25,0
"2899",2899,-202500,714500,184,0
"2900",2900,-865500,1026500,2696,0
"2901",2901,22500,1809500,217,0
"2902",2902,-201500,430500,89,0
"2903",2903,2296500,2110500,60,0
"2904",2904,-609500,1092500,4187,0
"2905",2905,-1764500,3269500,191,0
"2906",2906,-39500,423500,61,0
"2907",2907,-696500,1334500,3654,0
"2908",2908,-1004500,1635500,4194,0
"2909",2909,-544500,2750500,102,0
"2910",2910,-685500,801500,4030,0
"2911",2911,-948500,1914500,4541,0
"2912",2912,-930500,4193500,74,0
"2913",2913,-251500,1491500,377,0
"2914",2914,40500,4067500,98,0
"2915",2915,-166500,1575500,298,0
"2916",2916,-2226500,3620500,68,0
"2917",2917,-217500,1189500,260,0
"2918",2918,-1943500,2743500,2741,0
"2919",2919,852500,1884500,289,0
"2920",2920,-454500,3441500,68,0
"2921",2921,-1404500,4302500,346,0
"2922",2922,-475500,2385500,181,0
"2923",2923,-1029500,3855500,220,0
"2924",2924,1069500,870500,816,0
"2925",2925,-1729500,2793500,381,0
"2926",2926,1040500,1130500,476,0
"2927",2927,-768500,1970500,280,0
"2928",2928,342500,2660500,201,0
"2929",2929,-674500,2764500,126,0
"2930",2930,170500,2157500,480,0
"2931",2931,-1354500,1904500,4602,0
"2932",2932,-1467500,4179500,927,0
"2933",2933,1915500,3247500,35,0
"2934",2934,1835500,1196500,183,0
"2935",2935,-580500,4481500,91,0
"2936",2936,1763500,1505500,583,0
"2937",2937,1844500,2585500,561,0
"2938",2938,-1917500,2641500,4048,0
"2939",2939,-417500,2337500,211,0
"2940",2940,702500,1063500,293,0
"2941",2941,1166500,3180500,77,0
"2942",2942,1764500,2770500,265,0
"2943",2943,-2126500,3428500,3479,0
"2944",2944,-1763500,3839500,2312,0
"2945",2945,579500,1579500,384,0
"2946",2946,1975500,1675500,669,0
"2947",2947,751500,2445500,291,0
"2948",2948,860500,3863500,171,0
"2949",2949,-1496500,3799500,271,0
"2950",2950,768500,1589500,677,0
"2951",2951,-1751500,4635500,67,0
"2952",2952,-21500,2133500,275,0
"2953",2953,1564500,2799500,296,0
"2954",2954,-1305500,2859500,180,0
"2955",2955,612500,3058500,187,0
"2956",2956,1437500,1387500,689,0
"2957",2957,-1151500,2755500,180,0
"2958",2958,740500,920500,523,0
"2959",2959,1786500,1492500,671,0
"2960",2960,293500,4031500,154,0
"2961",2961,-793500,3838500,96,0
"2962",2962,944500,1142500,445,0
"2963",2963,1001500,1134500,497,0
"2964",2964,-523500,1485500,2677,0
"2965",2965,-2189500,2840500,86,0
"2966",2966,2350500,3031500,531,0
"2967",2967,-68500,656500,115,0
"2968",2968,2280500,2608500,521,0
"2969",2969,-2294500,3337500,200,0
"2970",2970,467500,853500,314,0
"2971",2971,93500,3188500,44,0
"2972",2972,-1010500,4555500,64,0
"2973",2973,-611500,1789500,715,0
"2974",2974,-1379500,2224500,958,0
"2975",2975,789500,1690500,878,0
"2976",2976,121500,2289500,293,0
"2977",2977,-635500,241500,456,0
"2978",2978,-1382500,4716500,29,0
"2979",2979,792500,495500,557,0
"2980",2980,73500,772500,99,0
"2981",2981,-753500,3908500,107,0
"2982",2982,-338500,4640500,15,0
"2983",2983,1831500,3199500,62,0
"2984",2984,841500,1440500,466,0
"2985",2985,-1230500,3975500,159,0
"2986",2986,-1249500,3128500,87,0
"2987",2987,1408500,910500,193,0
"2988",2988,664500,826500,530,0
"2989",2989,1980500,3144500,57,0
"2990",2990,-407500,634500,287,0
"2991",2991,138500,3089500,99,0
"2992",2992,1635500,1683500,924,0
"2993",2993,1044500,2174500,293,0
"2994",2994,-1083500,3264500,112,0
"2995",2995,-987500,3802500,138,0
"2996",2996,1776500,2731500,259,0
"2997",2997,-884500,3548500,96,0
"2998",2998,169500,3892500,255,0
"2999",2999,-387500,3420500,65,0
"3000",3000,-826500,2136500,211,0
"3001",3001,-1358500,2154500,3391,0
"3002",3002,-1445500,3789500,239,0
"3003",3003,500,958500,129,0
"3004",3004,-959500,1179500,1174,0
"3005",3005,-1381500,3710500,193,0
"3006",3006,-1314500,3524500,203,0
"3007",3007,610500,4237500,29,0
"3008",3008,-802500,2322500,199,0
"3009",3009,-170500,609500,183,0
"3010",3010,-100500,2604500,143,0
"3011",3011,227500,627500,65,0
"3012",3012,-1800500,4314500,1160,0
"3013",3013,1790500,1522500,469,0
"3014",3014,480500,4087500,132,0
"3015",3015,1115500,3105500,160,0
"3016",3016,-1126500,1792500,4328,0
"3017",3017,-233500,237500,76,0
"3018",3018,308500,2986500,258,0
"3019",3019,-1130500,1674500,1272,0
"3020",3020,480500,1589500,175,0
"3021",3021,755500,1264500,386,0
"3022",3022,-489500,2667500,107,0
"3023",3023,228500,3021500,191,0
"3024",3024,1466500,2045500,885,0
"3025",3025,-281500,4042500,216,0
"3026",3026,-1335500,4428500,246,0
"3027",3027,-7500,788500,119,0
"3028",3028,2156500,2028500,222,0
"3029",3029,-1197500,4132500,119,0
"3030",3030,1690500,3332500,43,0
"3031",3031,-179500,4424500,163,0
"3032",3032,-1479500,3135500,92,0
"3033",3033,45500,3146500,44,0
"3034",3034,446500,4180500,80,0
"3035",3035,-1512500,2701500,258,0
"3036",3036,-1477500,2299500,1422,0
"3037",3037,641500,2516500,388,0
"3038",3038,726500,3831500,271,0
"3039",3039,-49500,2098500,219,0
"3040",3040,475500,3114500,312,0
"3041",3041,-324500,1681500,346,0
"3042",3042,786500,3539500,140,0
"3043",3043,876500,1293500,324,0
"3044",3044,383500,3034500,149,0
"3045",3045,1228500,1337500,658,0
"3046",3046,-1717500,4199500,152,0
"3047",3047,2157500,2720500,652,0
"3048",3048,-2148500,3583500,1175,0
"3049",3049,809500,2221500,342,0
"3050",3050,445500,1084500,529,0
"3051",3051,-2000500,2812500,3690,0
"3052",3052,614500,1576500,368,0
"3053",3053,-3500,266500,57,0
