"","x","y","elevation","Presence"
"2568",1150500,2244500,287,0
"2569",-503500,356500,583,0
"2570",64500,1612500,228,0
"2571",-2201500,3578500,355,0
"2572",1844500,1939500,660,0
"2573",-235500,2845500,78,0
"2574",950500,823500,1005,0
"2575",-739500,2824500,135,0
"2576",697500,570500,558,0
"2577",1319500,1286500,696,0
"2578",-533500,1662500,2988,0
"2579",-547500,854500,3618,0
"2580",-845500,561500,4192,0
"2581",2551500,2377500,140,0
"2582",-39500,2439500,449,0
"2583",-1329500,1739500,0,0
"2584",-1038500,2175500,251,0
"2585",1171500,1104500,681,0
"2586",915500,1142500,448,0
"2587",-315500,1603500,451,0
"2588",-539500,1006500,3507,0
"2589",-581500,854500,3623,0
"2590",-688500,1556500,4214,0
"2591",-894500,2066500,1199,0
"2592",-1324500,4468500,2078,0
"2593",1755500,3029500,112,0
"2594",-1292500,2365500,549,0
"2595",1304500,1335500,1063,0
"2596",2000500,1372500,47,0
"2597",304500,1024500,160,0
"2598",223500,4099500,136,0
"2599",-1856500,4275500,2674,0
"2600",471500,3750500,314,0
"2601",-102500,836500,144,0
"2602",-113500,2990500,53,0
"2603",998500,3867500,101,0
"2604",-48500,649500,105,0
"2605",1947500,2140500,1269,0
"2606",632500,1096500,277,0
"2607",1372500,1087500,865,0
"2608",-1833500,3077500,151,0
"2609",-16500,1743500,377,0
"2610",785500,418500,763,0
"2611",-185500,3528500,47,0
"2612",-607500,481500,803,0
"2613",819500,1773500,719,0
"2614",-71500,3342500,12,0
"2615",348500,4239500,16,0
"2616",-496500,4221500,568,0
"2617",639500,4075500,112,0
"2618",-108500,462500,74,0
"2619",165500,1722500,98,0
"2620",2671500,2710500,179,0
"2621",-1159500,2545500,263,0
"2622",-175500,2851500,78,0
"2623",-1464500,3935500,211,0
"2624",-614500,686500,3853,0
"2625",-747500,3969500,125,0
"2626",-2077500,2944500,697,0
"2627",-215500,3635500,52,0
"2628",2029500,1894500,796,0
"2629",-286500,1099500,259,0
"2630",308500,4188500,69,0
"2631",541500,2984500,285,0
"2632",-2068500,2733500,716,0
"2633",-36500,875500,135,0
"2634",-1688500,3579500,197,0
"2635",-809500,2551500,157,0
"2636",-250500,1729500,256,0
"2637",-676500,365500,1876,0
"2638",559500,2242500,390,0
"2639",-1604500,2304500,2595,0
"2640",330500,697500,121,0
"2641",-566500,4098500,1415,0
"2642",-724500,1723500,4278,0
"2643",-383500,4543500,89,0
"2644",-966500,2604500,199,0
"2645",-391500,2751500,83,0
"2646",1812500,2852500,228,0
"2647",-725500,3732500,115,0
"2648",-888500,287500,4144,0
"2649",464500,1828500,600,0
"2650",2476500,2837500,181,0
"2651",-868500,1381500,4466,0
"2652",259500,2034500,316,0
"2653",-1491500,2900500,140,0
"2654",2349500,2420500,287,0
"2655",144500,2632500,209,0
"2656",-1335500,2776500,197,0
"2657",-1458500,3286500,155,0
"2658",-198500,1344500,350,0
"2659",-1480500,4602500,9,0
"2660",-810500,1188500,3750,0
"2661",-289500,2166500,178,0
"2662",-1660500,2365500,3892,0
"2663",-499500,4672500,465,0
"2664",697500,1328500,403,0
"2665",481500,218500,109,0
"2666",-365500,3845500,130,0
"2667",-175500,1417500,373,0
"2668",-1185500,4115500,117,0
"2669",175500,3309500,4,0
"2670",1792500,1575500,956,0
"2671",1951500,3206500,68,0
"2672",-127500,1973500,210,0
"2673",1364500,3234500,141,0
"2674",-111500,4494500,52,0
"2675",1496500,1396500,647,0
"2676",-290500,3063500,22,0
"2677",180500,2364500,307,0
"2678",392500,1349500,204,0
"2679",-1432500,3953500,177,0
"2680",202500,3328500,10,0
"2681",-769500,2059500,189,0
"2682",-1984500,4055500,55,0
"2683",-847500,2067500,664,0
"2684",377500,2636500,218,0
"2685",666500,1823500,510,0
"2686",909500,2969500,242,0
"2687",1668500,1625500,730,0
"2688",409500,694500,408,0
"2689",640500,3809500,288,0
"2690",580500,1902500,640,0
"2691",-742500,2596500,166,0
"2692",1883500,3019500,80,0
"2693",1964500,2705500,293,0
"2694",-34500,2929500,88,0
"2695",2287500,2503500,464,0
"2696",-1629500,3897500,772,0
"2697",2094500,2406500,743,0
"2698",-381500,1134500,852,0
"2699",-1262500,4081500,150,0
"2700",-882500,1671500,3888,0
"2701",513500,2090500,442,0
"2702",1150500,2315500,306,0
"2703",-2109500,2858500,1797,0
"2704",497500,691500,257,0
"2705",2288500,2132500,120,0
"2706",-1934500,3344500,413,0
"2707",-1202500,3438500,112,0
"2708",-1066500,4400500,72,0
"2709",1217500,2574500,434,0
"2710",7500,1196500,141,0
"2711",-215500,1957500,284,0
"2712",738500,548500,605,0
"2713",2052500,2959500,374,0
"2714",243500,1268500,116,0
"2715",-162500,4013500,112,0
"2716",1271500,1769500,929,0
"2717",890500,2434500,194,0
"2718",-946500,791500,2148,0
"2719",1404500,2651500,335,0
"2720",-773500,2182500,171,0
"2721",-409500,3568500,40,0
"2722",-592500,1961500,166,0
"2723",2630500,2514500,466,0
"2724",1320500,2496500,249,0
"2725",139500,2309500,262,0
"2726",-71500,3405500,61,0
"2727",-1582500,4229500,1602,0
"2728",-2001500,4333500,16,0
"2729",-1781500,3199500,205,0
"2730",189500,3546500,104,0
"2731",-671500,4085500,524,0
"2732",1813500,2672500,383,0
"2733",-226500,2351500,246,0
"2734",-532500,3214500,77,0
"2735",448500,450500,99,0
"2736",770500,2789500,289,0
"2737",-6500,1249500,145,0
"2738",-180500,693500,169,0
"2739",-146500,2975500,68,0
"2740",1088500,1895500,702,0
"2741",-726500,2852500,129,0
"2742",-1183500,2661500,204,0
"2743",182500,1389500,82,0
"2744",436500,2925500,206,0
"2745",-196500,4040500,151,0
"2746",106500,4029500,144,0
"2747",-1795500,4427500,26,0
"2748",790500,502500,733,0
"2749",300500,2805500,318,0
"2750",-1226500,4599500,2883,0
"2751",37500,4522500,14,0
"2752",-68500,290500,56,0
"2753",-208500,3202500,28,0
"2754",-477500,1044500,2934,0
"2755",-1174500,2656500,247,0
"2756",-1332500,4641500,29,0
"2757",-406500,1188500,1420,0
"2758",-719500,1324500,3660,0
"2759",-83500,2875500,36,0
"2760",88500,2130500,595,0
"2761",1348500,1279500,1183,0
"2762",1755500,2179500,437,0
"2763",1696500,3018500,108,0
"2764",-1638500,2490500,324,0
"2765",1399500,998500,683,0
"2766",-1697500,3487500,195,0
"2767",609500,3575500,378,0
"2768",925500,490500,850,0
"2769",761500,330500,446,0
"2770",1901500,1659500,923,0
"2771",-999500,1914500,3815,0
"2772",-235500,1871500,424,0
"2773",2229500,2607500,402,0
"2774",-396500,1080500,585,0
"2775",-1536500,4563500,36,0
"2776",793500,1195500,261,0
"2777",-1470500,3398500,158,0
"2778",-802500,3095500,103,0
"2779",314500,3403500,91,0
"2780",-2135500,2850500,2505,0
"2781",807500,1866500,532,0
"2782",-2249500,3104500,51,0
"2783",490500,2998500,238,0
"2784",1298500,1906500,562,0
"2785",-1127500,3134500,101,0
"2786",-382500,3173500,20,0
"2787",-727500,3147500,74,0
"2788",81500,2269500,305,0
"2789",-948500,1086500,1476,0
"2790",213500,3434500,82,0
"2791",-1035500,4240500,72,0
"2792",-696500,2105500,165,0
"2793",-1020500,4187500,104,0
"2794",2340500,2415500,317,0
"2795",995500,3517500,5,0
"2796",-1626500,2983500,126,0
"2797",1788500,2135500,504,0
"2798",-754500,2832500,142,0
"2799",-1291500,1950500,5027,0
"2800",-50500,738500,120,0
"2801",-1099500,2329500,385,0
"2802",-1281500,3537500,173,0
"2803",-66500,2792500,95,0
"2804",-1950500,2912500,2247,0
"2805",-1979500,3152500,380,0
"2806",-1497500,2145500,2439,0
"2807",1281500,2486500,417,0
"2808",-1302500,4281500,129,0
"2809",880500,1446500,417,0
"2810",-560500,3179500,85,0
"2811",-465500,1253500,2740,0
"2812",2522500,2529500,749,0
"2813",2469500,2302500,131,0
"2814",-870500,2496500,201,0
"2815",777500,1177500,252,0
"2816",1136500,3381500,29,0
"2817",-166500,1540500,306,0
"2818",-911500,2956500,156,0
"2819",2423500,2895500,162,0
"2820",1082500,3568500,13,0
"2821",795500,3087500,205,0
"2822",372500,1037500,286,0
"2823",716500,2740500,289,0
"2824",-445500,1234500,2488,0
"2825",900500,3820500,178,0
"2826",876500,3099500,279,0
"2827",-994500,237500,1632,0
"2828",170500,336500,79,0
"2829",1224500,2972500,153,0
"2830",-1718500,2221500,4607,0
"2831",1626500,2943500,176,0
"2832",-1768500,2887500,182,0
"2833",636500,3545500,277,0
"2834",-1079500,4223500,84,0
"2835",1905500,2356500,423,0
"2836",1347500,2041500,1052,0
"2837",2071500,2286500,762,0
"2838",-348500,4487500,107,0
"2839",1625500,2796500,195,0
"2840",718500,291500,368,0
"2841",796500,3321500,173,0
"2842",1901500,2595500,346,0
"2843",956500,2410500,183,0
"2844",22500,1160500,133,0
"2845",1272500,2707500,191,0
"2846",-314500,1029500,242,0
"2847",-1458500,2548500,287,0
"2848",587500,3671500,541,0
"2849",974500,1262500,421,0
"2850",-1658500,3935500,1366,0
"2851",-1567500,3737500,237,0
"2852",811500,1772500,687,0
"2853",1868500,1865500,750,0
"2854",537500,3714500,360,0
"2855",1188500,3414500,14,0
"2856",842500,379500,970,0
"2857",-224500,2136500,369,0
"2858",957500,489500,643,0
"2859",-202500,3344500,58,0
"2860",-1072500,4340500,84,0
"2861",-1285500,4216500,124,0
"2862",-167500,3820500,47,0
"2863",452500,830500,249,0
"2864",1365500,2173500,557,0
"2865",-1509500,3826500,307,0
"2866",1433500,2906500,209,0
"2867",-1363500,2041500,2981,0
"2868",-76500,1439500,234,0
"2869",-1785500,3250500,187,0
"2870",762500,2614500,324,0
"2871",-243500,4045500,268,0
"2872",-413500,1639500,1402,0
"2873",-2180500,3507500,524,0
"2874",-641500,4417500,96,0
"2875",1568500,1729500,655,0
"2876",-371500,4050500,551,0
"2877",-829500,910500,2646,0
"2878",-515500,3867500,337,0
"2879",388500,1121500,329,0
"2880",-441500,4421500,179,0
"2881",478500,1305500,261,0
"2882",-353500,4284500,400,0
"2883",-1008500,3023500,131,0
"2884",-1232500,2137500,3924,0
"2885",1403500,1416500,1080,0
"2886",-639500,1040500,4521,0
"2887",-1355500,3915500,163,0
"2888",-1671500,3163500,141,0
"2889",-1727500,2342500,4063,0
"2890",-674500,2628500,167,0
"2891",-860500,1468500,3975,0
"2892",-404500,1698500,309,0
"2893",-305500,419500,119,0
"2894",-1077500,3894500,171,0
"2895",1284500,1439500,825,0
"2896",-1311500,3313500,174,0
"2897",1992500,1901500,813,0
"2898",382500,2577500,282,0
"2899",933500,2736500,295,0
"2900",-150500,4133500,992,0
"2901",-1344500,1979500,4367,0
"2902",-223500,487500,140,0
"2903",1492500,2165500,782,0
"2904",1040500,2899500,279,0
"2905",-513500,3658500,78,0
"2906",-644500,622500,3232,0
"2907",1758500,2404500,537,0
"2908",147500,1642500,212,0
"2909",217500,2848500,128,0
"2910",-1387500,2313500,380,0
"2911",2064500,2205500,487,0
"2912",-870500,4326500,53,0
"2913",934500,247500,0,0
"2914",1061500,2987500,190,0
"2915",662500,2137500,337,0
"2916",1245500,2916500,146,0
"2917",-855500,3343500,94,0
"2918",-1992500,3095500,603,0
"2919",241500,3630500,297,0
"2920",-686500,2234500,172,0
"2921",222500,876500,74,0
"2922",1488500,1519500,739,0
"2923",1716500,2129500,454,0
"2924",575500,3870500,379,0
"2925",382500,1182500,323,0
"2926",1635500,2848500,435,0
"2927",-2111500,3647500,686,0
"2928",-450500,3778500,602,0
"2929",-278500,4544500,10,0
"2930",614500,1751500,718,0
"2931",383500,903500,224,0
"2932",-1330500,3274500,125,0
"2933",-506500,2721500,100,0
"2934",1748500,2278500,457,0
"2935",-66500,924500,153,0
"2936",-1381500,2498500,323,0
"2937",-1405500,3715500,241,0
"2938",447500,3319500,72,0
"2939",1094500,2694500,174,0
"2940",2472500,2476500,447,0
"2941",568500,3728500,374,0
"2942",-759500,1879500,1362,0
"2943",-294500,3948500,282,0
"2944",110500,3324500,68,0
"2945",725500,2720500,307,0
"2946",-564500,1325500,2942,0
"2947",-296500,404500,112,0
"2948",2030500,1468500,55,0
"2949",1898500,1645500,803,0
"2950",77500,3356500,51,0
"2951",-104500,1464500,315,0
"2952",-594500,1846500,211,0
"2953",1614500,2255500,438,0
"2954",1580500,2203500,570,0
"2955",-1741500,2768500,1323,0
"2956",-1101500,4792500,8,0
"2957",-2194500,2758500,0,0
"2958",436500,3631500,260,0
"2959",-1637500,2259500,3536,0
"2960",1258500,2023500,489,0
"2961",-2042500,3523500,3654,0
"2962",79500,2105500,612,0
"2963",595500,1888500,605,0
"2964",1025500,3123500,212,0
"2965",-964500,3015500,123,0
"2966",-210500,1853500,491,0
"2967",-1997500,3897500,87,0
"2968",776500,1868500,441,0
"2969",-160500,601500,159,0
"2970",-446500,1511500,2290,0
"2971",-426500,263500,165,0
"2972",-1374500,1889500,2146,0
"2973",394500,3509500,34,0
"2974",-45500,1454500,228,0
"2975",370500,2173500,368,0
"2976",-130500,1259500,216,0
"2977",841500,3050500,206,0
"2978",783500,1288500,401,0
"2979",1596500,2031500,719,0
"2980",612500,270500,146,0
"2981",-890500,4005500,106,0
"2982",-379500,1904500,197,0
"2983",1553500,2158500,732,0
"2984",1244500,3081500,183,0
"2985",61500,1419500,115,0
"2986",1430500,2625500,487,0
"2987",-2012500,2863500,2484,0
"2988",-620500,3815500,712,0
"2989",573500,2584500,416,0
"2990",37500,786500,109,0
"2991",2013500,2140500,573,0
"2992",-857500,3788500,119,0
"2993",660500,4078500,90,0
"2994",-457500,1305500,2807,0
"2995",1215500,3107500,144,0
"2996",1838500,2947500,195,0
"2997",368500,1850500,136,0
"2998",799500,2972500,245,0
"2999",-1566500,3664500,231,0
"3000",-628500,2756500,113,0
"3001",240500,4066500,109,0
"3002",117500,1251500,100,0
"3003",900500,753500,806,0
"3004",-620500,992500,3736,0
"3005",1903500,1454500,658,0
"3006",1748500,1591500,730,0
"3007",1303500,3313500,44,0
"3008",842500,3128500,209,0
"3009",2140500,2323500,365,0
"3010",2264500,2071500,45,0
"3011",-526500,2878500,70,0
"3012",1614500,3399500,49,0
"3013",145500,2468500,261,0
"3014",1265500,990500,726,0
"3015",1006500,599500,845,0
"3016",-507500,3594500,50,0
"3017",1574500,3248500,50,0
"3018",-469500,3325500,61,0
"3019",-1269500,3727500,321,0
"3020",1300500,1166500,818,0
"3021",-252500,1167500,279,0
"3022",-1051500,3977500,162,0
"3023",1605500,2892500,369,0
"3024",848500,2350500,334,0
"3025",-1593500,3112500,111,0
"3026",2071500,2853500,508,0
"3027",1370500,2501500,265,0
"3028",1337500,1579500,599,0
"3029",-752500,2002500,283,0
"3030",1885500,1679500,383,0
"3031",810500,3546500,128,0
"3032",1101500,1001500,824,0
"3033",-417500,1964500,176,0
"3034",-1033500,4497500,68,0
"3035",-1862500,2438500,4646,0
"3036",415500,3097500,85,0
"3037",-1396500,2446500,330,0
"3038",1444500,2133500,951,0
"3039",-27500,2139500,233,0
"3040",1715500,2778500,245,0
"3041",937500,1522500,519,0
"3042",1182500,2009500,496,0
"3043",-1115500,2536500,265,0
"3044",-783500,1443500,3666,0
"3045",1899500,2850500,197,0
"3046",627500,1238500,391,0
"3047",169500,290500,100,0
"3048",1228500,3501500,10,0
"3049",-523500,2400500,136,0
"3050",-1531500,2782500,233,0
"3051",-1185500,2249500,371,0
"3052",-761500,775500,4778,0
"3053",-243500,620500,185,0
"3054",-242500,3927500,218,0
"3055",-428500,2414500,177,0
"3056",-45500,258500,58,0
"3057",-456500,4635500,231,0
"3058",128500,3087500,99,0
"3059",-778500,2388500,202,0
"3060",-2181500,2747500,0,0
"3061",-1691500,2503500,2741,0
"3062",-503500,2353500,172,0
"3063",17500,2582500,211,0
"3064",-236500,2397500,196,0
"3065",962500,2758500,286,0
"3066",-706500,1465500,3706,0
"3067",-24500,2422500,197,0
"3068",-1795500,2940500,192,0
"3069",-1155500,2672500,222,0
"3070",347500,1440500,103,0
"3071",1887500,2782500,229,0
"3072",-751500,3406500,75,0
"3073",2288500,2619500,555,0
"3074",1485500,2901500,260,0
"3075",1142500,3483500,21,0
"3076",1773500,2999500,171,0
"3077",-434500,3686500,41,0
"3078",-411500,1308500,1221,0
"3079",-1020500,1567500,872,0
"3080",1554500,2112500,767,0
"3081",106500,3741500,260,0
"3082",61500,1468500,205,0
"3083",-640500,3895500,168,0
"3084",-1132500,3685500,193,0
"3085",249500,1449500,84,0
"3086",-1328500,2197500,1737,0
"3087",1410500,2293500,577,0
"3088",514500,1976500,476,0
"3089",1384500,1459500,1048,0
"3090",-1101500,1988500,3962,0
"3091",-455500,3987500,578,0
"3092",-332500,4172500,488,0
"3093",-581500,2613500,169,0
"3094",2179500,2364500,442,0
"3095",-319500,1069500,267,0
"3096",-1294500,3144500,142,0
"3097",789500,2088500,323,0
"3098",1175500,2612500,229,0
"3099",1626500,1231500,809,0
"3100",1034500,1637500,529,0
"3101",875500,3486500,4,0
"3102",-2160500,3273500,221,0
"3103",-310500,1963500,309,0
"3104",-605500,673500,3719,0
"3105",80500,512500,52,0
"3106",-84500,3930500,93,0
"3107",187500,505500,68,0
"3108",-22500,1373500,166,0
"3109",2123500,2977500,314,0
"3110",-231500,949500,203,0
"3111",1427500,3257500,110,0
"3112",-381500,2615500,115,0
"3113",-310500,1844500,252,0
"3114",-505500,1383500,3148,0
"3115",-911500,3610500,105,0
"3116",-525500,687500,1319,0
"3117",-1972500,3429500,430,0
"3118",-777500,4339500,355,0
"3119",-883500,2926500,127,0
"3120",471500,1406500,229,0
"3121",-215500,3545500,35,0
"3122",653500,3722500,371,0
"3123",1188500,2970500,124,0
"3124",1069500,1586500,620,0
"3125",-795500,656500,5886,0
"3126",-1874500,2757500,1123,0
"3127",-142500,3306500,46,0
"3128",-730500,2047500,170,0
"3129",2394500,2754500,280,0
"3130",-337500,3608500,50,0
"3131",1202500,3105500,104,0
"3132",-1399500,2229500,1514,0
"3133",898500,865500,760,0
"3134",-5500,2418500,229,0
"3135",-1717500,4037500,374,0
"3136",956500,1656500,549,0
"3137",-299500,4217500,1070,0
"3138",-930500,2514500,223,0
"3139",-644500,4134500,1289,0
"3140",322500,4198500,5,0
"3141",2063500,2276500,503,0
"3142",-589500,4549500,232,0
"3143",935500,3212500,126,0
"3144",1459500,1178500,862,0
"3145",-27500,3441500,149,0
"3146",-1387500,3081500,132,0
"3147",1612500,1180500,1160,0
"3148",-214500,3365500,59,0
"3149",-1122500,4108500,136,0
"3150",-1152500,4429500,88,0
"3151",-1368500,2022500,2920,0
"3152",1402500,2826500,220,0
"3153",555500,4231500,21,0
"3154",-1913500,2892500,1567,0
"3155",-1749500,4384500,597,0
"3156",-1242500,2907500,172,0
"3157",516500,586500,443,0
"3158",-804500,1149500,4011,0
"3159",-2239500,2835500,15,0
"3160",324500,644500,102,0
"3161",1868500,2993500,188,0
"3162",-1862500,2501500,4861,0
"3163",-146500,569500,105,0
"3164",-1816500,2863500,974,0
"3165",-720500,2204500,158,0
"3166",-1124500,3761500,212,0
"3167",-589500,990500,3559,0
"3168",19500,2902500,203,0
"3169",1043500,1936500,628,0
"3170",-561500,2017500,152,0
"3171",2007500,1674500,736,0
"3172",282500,1392500,196,0
"3173",558500,3153500,370,0
"3174",360500,533500,79,0
"3175",202500,2676500,211,0
"3176",861500,1240500,382,0
"3177",-905500,3200500,97,0
"3178",-1486500,2879500,183,0
"3179",-1192500,4754500,226,0
"3180",614500,3529500,302,0
"3181",2219500,2403500,436,0
"3182",-288500,1647500,323,0
"3183",-683500,3950500,136,0
"3184",1584500,1080500,829,0
"3185",1734500,2284500,477,0
"3186",301500,3542500,199,0
"3187",-823500,3263500,83,0
"3188",-690500,1352500,3678,0
"3189",-257500,2139500,212,0
"3190",-747500,4625500,214,0
"3191",1118500,2022500,391,0
"3192",-708500,3206500,60,0
"3193",693500,3430500,2,0
"3194",649500,1426500,447,0
"3195",892500,2072500,237,0
"3196",-1773500,4085500,1568,0
"3197",777500,1155500,298,0
"3198",1836500,2808500,125,0
"3199",-264500,3119500,25,0
"3200",-1116500,1614500,856,0
"3201",-1184500,2865500,148,0
"3202",-2136500,3496500,2293,0
"3203",-1600500,3979500,441,0
"3204",-165500,4581500,11,0
"3205",-851500,1801500,4308,0
"3206",1148500,2380500,289,0
"3207",-185500,1274500,294,0
"3208",1143500,1809500,1001,0
"3209",-769500,856500,3903,0
"3210",-1394500,2685500,241,0
"3211",-1016500,669500,0,0
"3212",-2006500,3386500,1067,0
"3213",-478500,4048500,676,0
"3214",-922500,4421500,50,0
"3215",-1833500,4176500,1781,0
"3216",1307500,1643500,694,0
"3217",22500,1642500,248,0
"3218",282500,2074500,550,0
"3219",-990500,2801500,164,0
"3220",990500,1571500,447,0
"3221",-1076500,3400500,153,0
"3222",2102500,2336500,609,0
"3223",-1349500,2166500,2741,0
"3224",812500,2417500,320,0
"3225",874500,2633500,315,0
"3226",1336500,3262500,64,0
"3227",224500,3784500,550,0
"3228",-2008500,2534500,0,0
"3229",-1696500,3474500,224,0
"3230",-1274500,2534500,371,0
"3231",-83500,1076500,173,0
"3232",789500,376500,697,0
"3233",-569500,4229500,332,0
"3234",-765500,1150500,4951,0
"3235",-1050500,2529500,239,0
"3236",-339500,412500,124,0
"3237",-1517500,2022500,4415,0
"3238",-489500,4361500,282,0
"3239",-107500,4286500,816,0
"3240",622500,2849500,277,0
"3241",28500,4038500,83,0
"3242",-325500,4645500,10,0
"3243",-2009500,3120500,459,0
"3244",-321500,3611500,44,0
"3245",1885500,1831500,923,0
"3246",1656500,1303500,760,0
"3247",-782500,338500,2097,0
"3248",-424500,3436500,66,0
"3249",-1528500,3605500,232,0
"3250",2124500,1936500,282,0
"3251",671500,1538500,588,0
"3252",135500,1896500,226,0
"3253",-443500,2602500,155,0
"3254",1105500,2037500,329,0
"3255",-1253500,2592500,300,0
"3256",-929500,1715500,3865,0
"3257",-1022500,3019500,139,0
"3258",998500,2035500,288,0
"3259",363500,585500,150,0
